id,site,article_id,article_title,block_id,block_type,slot_type,role,anchor_text,url,regions,protected
hotdeals:146:p7,hotdeals,146,Mejores Juguetes Deportivos de Exterior para Niños,products[7],product_entry,component,,"Kinderkraft Halley 2 en 1 Bicicleta sin Pedales y Patinete con Ruedas LED, Manillar Ajustable, Base Antideslizante, Ultr",https://www.amazon.es/dp/B0C5DSJR94,es,0
hotdeals:146:p8,hotdeals,146,Mejores Juguetes Deportivos de Exterior para Niños,products[8],product_entry,component,,"KikkaBoo Bicicleta Sin Pedales ZIPI, Correpasillos Bebé de 1 a 3 Años, Bicicleta Equilibrio, Bici Bebé con Canasta, Ajus",https://www.amazon.es/dp/B0GQH6F34S,es,0
hotdeals:116:p1,hotdeals,116,Best Components: Top Picks for Your Next Build,products[1],product_entry,component,,Seagate BarraCuda 4TB Internal Hard Drive HDD – 3.5 Inch Sata 6 Gb/s 5400 RPM 256MB Cache For Computer Desktop PC – Frus,https://www.amazon.com/dp/B07D9C7SQH,us,0
hotdeals:116:p2,hotdeals,116,Best Components: Top Picks for Your Next Build,products[2],product_entry,component,,"Samsung T7 Portable SSD, 1TB External Solid State Drive, Speeds Up to 1,050MB/s, USB 3.2 Gen 2, Reliable Storage for Gam",https://www.amazon.com/dp/B0874XN4D8,us,0
hotdeals:116:p3,hotdeals,116,Best Components: Top Picks for Your Next Build,products[3],product_entry,component,,"Samsung T7 Portable SSD, 2TB External Solid State Drive, Speeds Up to 1,050MB/s, USB 3.2 Gen 2, Reliable Storage for Gam",https://www.amazon.com/dp/B0874XWW23,us,0
hotdeals:116:p4,hotdeals,116,Best Components: Top Picks for Your Next Build,products[4],product_entry,component,,"Seagate Storage Expansion Card 2TB Solid State Drive - NVMe SSD for Xbox Series X|S, Quick Resume, Plug & Play, Licensed",https://www.amazon.com/dp/B09BJYXMDW,us,0
hotdeals:116:p5,hotdeals,116,Best Components: Top Picks for Your Next Build,products[5],product_entry,component,,"SANDISK 2TB Extreme PRO Portable SSD - Up to 2000MB/s - USB-C, USB 3.2 Gen 2x2, IP65 Water and Dust Resistance, Updated ",https://www.amazon.com/dp/B08GV4YYV7,us,0
hotdeals:116:p6,hotdeals,116,Best Components: Top Picks for Your Next Build,products[6],product_entry,component,,"WD_Black 2TB C50 Storage Expansion Card, Officially Licensed for Xbox – Quick Resume, Plug & Play, NVMe SSD Expansion fo",https://www.amazon.com/dp/B0DK74LG91,us,0
hotdeals:116:p7,hotdeals,116,Best Components: Top Picks for Your Next Build,products[7],product_entry,component,,"MSI MAG A750GL PCIE5, Fully Modular Compact Gaming 750W Power Supply, 80+ Gold, ATX 3.1 & PCIe 5.1 Ready, Native Dual-Co",https://www.amazon.com/dp/B0CC3QBGDL,us,0
hotdeals:116:p8,hotdeals,116,Best Components: Top Picks for Your Next Build,products[8],product_entry,component,,"MSI MAG A850GL PCIE5, Fully Modular Compact Gaming 850W Power Supply, 80+ Gold, ATX 3.1 & PCIe 5.1 Ready, Native Dual-Co",https://www.amazon.com/dp/B0CB9MSJ5N,us,0
hotdeals:117:p1,hotdeals,117,Best Safety Equipment for Your Home: A Comprehensive Guide,products[1],product_entry,component,,"Owlet Dream Sock® - Smart Baby Monitor - Track Live Pulse (Heart) Rate, Oxygen in Infants | Bedtime Blue",https://www.amazon.co.uk/dp/B0D7QDDW7Z,uk,0
hotdeals:117:p2,hotdeals,117,Best Safety Equipment for Your Home: A Comprehensive Guide,products[2],product_entry,component,,"Owlet Dream Sock® - Smart Baby Monitor - Track Live Pulse (Heart) Rate, Oxygen in Infants | Mint",https://www.amazon.co.uk/dp/B0D7QHKDBG,uk,0
hotdeals:117:p3,hotdeals,117,Best Safety Equipment for Your Home: A Comprehensive Guide,products[3],product_entry,component,,"BabyDan Premier, Pressure Fit Stair Gate, 73.5-93.3 cm, Baby Gate/Safety Gate, Metal, White, Made in Denmark - (Pet Gate",https://www.amazon.co.uk/dp/B08R223W4L,uk,0
hotdeals:117:p4,hotdeals,117,Best Safety Equipment for Your Home: A Comprehensive Guide,products[4],product_entry,component,,"Retractable Stair Gate for Baby, Extra Wider Safety Dog Gate 150cm, 86cm Tall, One Hand Operated Baby Gate for Stairways",https://www.amazon.co.uk/dp/B09HBN3479,uk,0
hotdeals:117:p5,hotdeals,117,Best Safety Equipment for Your Home: A Comprehensive Guide,products[5],product_entry,component,,"Babysense Full HD Split-Screen Baby Monitor with 2 PTZ Cameras, Two-Way Talk, 6-Color Night Light, 5000mAh Battery, Long",https://www.amazon.co.uk/dp/B0FLDQB582,uk,0
hotdeals:117:p6,hotdeals,117,Best Safety Equipment for Your Home: A Comprehensive Guide,products[6],product_entry,component,,"Semiocthome Freestanding Dog Gates and Barriers Indoor Pet Gates for Doorways and Stairs, 60cm(H) 4-Panel Puppy Gate wit",https://www.amazon.co.uk/dp/B0CPHYQ7PP,uk,0
hotdeals:117:p7,hotdeals,117,Best Safety Equipment for Your Home: A Comprehensive Guide,products[7],product_entry,component,,"Semiocthome Freestanding Dog Gates and Barriers Indoor, Pet Gates for Doorways and Stairs, 60cm (H) - 4 Panels Puppy Gat",https://www.amazon.co.uk/dp/B0CPHJFFHZ,uk,0
hotdeals:117:p8,hotdeals,117,Best Safety Equipment for Your Home: A Comprehensive Guide,products[8],product_entry,component,,Semiocthome Freestanding Dog Gates and Barriers Indoor Pet Gates for Doorways and Stairs 60cm (H) - 4 Panels Puppy Gate ,https://www.amazon.co.uk/dp/B0CQ8DPB3Y,uk,0
hotdeals:118:p1,hotdeals,118,Best Headphones: Top Picks for Every Listener,products[1],product_entry,component,,"JBL Vibe Beam - True Wireless JBL Deep Bass Sound Earbuds, Bluetooth 5.2, Water & Dust Resistant, Hands-Free Call with V",https://www.amazon.com/dp/B0BQPNMXQV,us,0
hotdeals:118:p2,hotdeals,118,Best Headphones: Top Picks for Every Listener,products[2],product_entry,component,,Sony WH-CH520 Wireless Headphones Bluetooth On-Ear Headset with Microphone and up to 50 Hours Battery Life with Quick Ch,https://www.amazon.com/dp/B0BS1RT9S2,us,0
hotdeals:118:p3,hotdeals,118,Best Headphones: Top Picks for Every Listener,products[3],product_entry,component,,"Raycon Everyday Bluetooth Wireless Earbuds with Microphone - Active Noise Cancelling, Sweat & Water-Resistant Earphones,",https://www.amazon.com/dp/B095T14D4S,us,0
hotdeals:118:p4,hotdeals,118,Best Headphones: Top Picks for Every Listener,products[4],product_entry,component,,"Apple AirPods 4 Wireless Earbuds, Bluetooth Headphones, Personalized Spatial Audio, Sweat and Water Resistant, USB-C Cha",https://www.amazon.com/dp/B0DGHMNQ5Z,us,0
hotdeals:118:p5,hotdeals,118,Best Headphones: Top Picks for Every Listener,products[5],product_entry,component,,Sony MDR7506 Professional Large Diaphragm Headphone,https://www.amazon.com/dp/B000AJIF4E,us,0
hotdeals:118:p6,hotdeals,118,Best Headphones: Top Picks for Every Listener,products[6],product_entry,component,,"Beats Studio Pro Premium Wireless Over-Ear Headphones- Up to 40-Hour Battery Life, Active Noise Cancelling, Great for Tr",https://www.amazon.com/dp/B0C8PSMPTH,us,0
hotdeals:118:p7,hotdeals,118,Best Headphones: Top Picks for Every Listener,products[7],product_entry,component,,"Beats Studio Pro Premium Wireless Over-Ear Headphones- Up to 40-Hour Battery Life, Active Noise Cancelling, Great for Tr",https://www.amazon.com/dp/B0C8PR4W22,us,0
hotdeals:118:p8,hotdeals,118,Best Headphones: Top Picks for Every Listener,products[8],product_entry,component,,"Beats Solo 4 - Wireless On-Ear Bluetooth Headphones, Up to 50-Hour Battery Life, Ultra-Lightweight Comfort, Powerful and",https://www.amazon.com/dp/B0CZPGX972,us,0
hotdeals:119:p1,hotdeals,119,Best Outdoor Décor: Top Picks for Canadian Homes,products[1],product_entry,component,,"Nacome Solar Garden Outdoor Statues Turtle with Succulent 7 LED Lights - Lawn Decor Patio, Balcony, Yard Ornament - Birt",https://www.amazon.ca/dp/B091ZFL4X5,ca,0
hotdeals:119:p2,hotdeals,119,Best Outdoor Décor: Top Picks for Canadian Homes,products[2],product_entry,component,,"GORILLA GRIP Absorbent Soak Stopper Doormat, Rubber Backing Welcome Mat, Muddy Dog Paws Dirt, Washable Quick Dry Microfi",https://www.amazon.ca/dp/B07GFSWGLF,ca,0
hotdeals:119:p3,hotdeals,119,Best Outdoor Décor: Top Picks for Canadian Homes,products[3],product_entry,component,,"Nourison Essentials Black 5' x 7' Area Rug, Easy Cleaning, Non Shedding, Indoor/Outdoor, Contemporary Style, Rectangular",https://www.amazon.ca/dp/B08KJK3R5W,ca,0
hotdeals:119:p4,hotdeals,119,Best Outdoor Décor: Top Picks for Canadian Homes,products[4],product_entry,component,,"Nourison Essentials Indoor/Outdoor Green 3' x 5' Area Rug, Easy Cleaning, Non Shedding, Bed Room, Living Room, Dining Ro",https://www.amazon.ca/dp/B08KJB58CJ,ca,0
hotdeals:119:p5,hotdeals,119,Best Outdoor Décor: Top Picks for Canadian Homes,products[5],product_entry,component,,THEODORE MAGNUS Door Mat - Welcome Mat for Front Door with Non-Slip Backing - Durable Coir Doormat - Perfect for Outside,https://www.amazon.ca/dp/B087W52ZHX,ca,0
hotdeals:119:p6,hotdeals,119,Best Outdoor Décor: Top Picks for Canadian Homes,products[6],product_entry,component,,THEODORE MAGNUS Door Mat - Welcome Mat for Front Door with Non-Slip Backing - Durable Coir Doormat - Perfect for Outside,https://www.amazon.ca/dp/B087WHXPTS,ca,0
hotdeals:119:p7,hotdeals,119,Best Outdoor Décor: Top Picks for Canadian Homes,products[7],product_entry,component,,"Theodore Magnus Door Mat – Coir Doormat for Outdoor Entrance, Durable Welcome Mat with Non-Slip Backing, Perfect for Fro",https://www.amazon.ca/dp/B08MH6VFTZ,ca,0
hotdeals:119:p8,hotdeals,119,Best Outdoor Décor: Top Picks for Canadian Homes,products[8],product_entry,component,,THEODORE MAGNUS Dog Door Mat - Welcome Mat for Front Door with Non-Slip Backing - Durable Doormat - Perfect for Outside ,https://www.amazon.ca/dp/B087WMC9FM,ca,0
hotdeals:192:p1,hotdeals,192,Best Barbecue Grills Outdoor Cooking,products[1],product_entry,component,,"UNICOOK BBQ Cover 55 Inch, Heavy Duty Waterproof Housse BBQ, Special Fade and UV Resistant Outdoor Barbecue Grill Cover,",https://www.amazon.ca/dp/B01F8TBJKC,ca,0
hotdeals:192:p2,hotdeals,192,Best Barbecue Grills Outdoor Cooking,products[2],product_entry,component,,"UNICOOK BBQ Cover 60 Inch, Heavy Duty Waterproof Housse BBQ, Special Fade and UV Resistant Outdoor Barbecue Grill Cover,",https://www.amazon.ca/dp/B00VG0S56Y,ca,0
hotdeals:192:p3,hotdeals,192,Best Barbecue Grills Outdoor Cooking,products[3],product_entry,component,,"Unicook Heavy Duty Adjustable Porcelain Grill Heat Plate Shield, Heat Tent, Burner Cover, Flame Tamer, Flavorizer Bar fo",https://www.amazon.ca/dp/B073DX8YTY,ca,0
hotdeals:192:p4,hotdeals,192,Best Barbecue Grills Outdoor Cooking,products[4],product_entry,component,,"SPARTER Backpack Cooler Insulated Leak Proof 33 Cans, 2 Insulated Compartments Thermal Bag, Portable Lightweight Beach T",https://www.amazon.ca/dp/B08VDBW5PW,ca,0
hotdeals:192:p5,hotdeals,192,Best Barbecue Grills Outdoor Cooking,products[5],product_entry,component,,"NettyPro Grill Cover Heavy Duty Waterproof 72 inch, Outdoor 3-5 Burners Gas BBQ Cover for Outside Weber, Char-Broil, Bri",https://www.amazon.ca/dp/B0BYNR92LN,ca,0
hotdeals:192:p6,hotdeals,192,Best Barbecue Grills Outdoor Cooking,products[6],product_entry,component,,"NettyPro Grill Cover Heavy Duty Waterproof 56 inch, Outdoor 2-3 Burners Gas BBQ Cover for Outside Weber, Char-Broil, Bri",https://www.amazon.ca/dp/B0B55WF5ZM,ca,0
hotdeals:192:p7,hotdeals,192,Best Barbecue Grills Outdoor Cooking,products[7],product_entry,component,,"NettyPro BBQ Grill Cover 56 inch Heavy Duty Waterproof Outdoor 2-3 Burners Gas Grill Cover for Outside Weber, Char-Broil",https://www.amazon.ca/dp/B08RHM8H5Z,ca,0
hotdeals:192:p8,hotdeals,192,Best Barbecue Grills Outdoor Cooking,products[8],product_entry,component,,"GrillTough Heavy Duty BBQ Grill Cover for Outdoor Grill, 58 Inch – Waterproof, Weather Resistant, UV & Fade Resistant wi",https://www.amazon.ca/dp/B0BY7MF25V,ca,0
hotdeals:193:p1,hotdeals,193,Best Shaving Hair Removal: Top Picks for UK Consumers,products[1],product_entry,component,,"Braun Face Mini Hair Remover FS1000, Electric Facial Hair Removal for Women, Lady Shaver,Finishing Touch for Upper Lips,",https://www.amazon.co.uk/dp/B08J4NMBL2,uk,0
hotdeals:193:p2,hotdeals,193,Best Shaving Hair Removal: Top Picks for UK Consumers,products[2],product_entry,component,,"Philips Series 7000 All-in-one Trimmer, 15-in-1 Multigroom for face, Head and Body, One Tool - Ultimate Precision, 26 Le",https://www.amazon.co.uk/dp/B0CG6TB95V,uk,0
hotdeals:193:p3,hotdeals,193,Best Shaving Hair Removal: Top Picks for UK Consumers,products[3],product_entry,component,,"Philips Body Groomer 5000 Series - Trimmer for Men with Triple Protect Shave System, Intimate Trim & Shave, Foldable Bac",https://www.amazon.co.uk/dp/B0FJM1C3GJ,uk,0
hotdeals:193:p4,hotdeals,193,Best Shaving Hair Removal: Top Picks for UK Consumers,products[4],product_entry,component,,"Head Shavers for Men, IPX7 Waterproof, 6D Magnetic Self-Sharpening Steel Blades, Smooth Shave in 3 Minutes, Wet & Dry, 1",https://www.amazon.co.uk/dp/B0FK4FJWFZ,uk,0
hotdeals:193:p5,hotdeals,193,Best Shaving Hair Removal: Top Picks for UK Consumers,products[5],product_entry,component,,"Philips Multigroom 7000 Series All-in-One 19-Piece Trimmer - Shaver and Clipper for Beard, Nose, Hair, and Body, Self-Sh",https://www.amazon.co.uk/dp/B0FJM2CGKJ,uk,0
hotdeals:193:p6,hotdeals,193,Best Shaving Hair Removal: Top Picks for UK Consumers,products[6],product_entry,component,,"Philips Lumea 7000 Series, IPL Hair Removal Device, Laser Hair Removal Alternative, with Satin Compact Pen Trimmer, 3 At",https://www.amazon.co.uk/dp/B08WK68Y3V,uk,0
hotdeals:193:p7,hotdeals,193,Best Shaving Hair Removal: Top Picks for UK Consumers,products[7],product_entry,component,,"Braun Series 3 ProSkin Electric Shaver, 3040si, Black/Blue - Wet & Dry Electric Razor for Men, Pop Up Precision Trimmer,",https://www.amazon.co.uk/dp/B0DQVFFXN2,uk,0
hotdeals:193:p8,hotdeals,193,Best Shaving Hair Removal: Top Picks for UK Consumers,products[8],product_entry,component,,"Laifen P3 Pro 3-Blade Electric Shaver, Dual Linear High-Speed Motors 12,000 Cuts/Min, 100-Min Runtime, IPX7 Waterproof, ",https://www.amazon.co.uk/dp/B0FKN11FSR,uk,0
hotdeals:120:p1,hotdeals,120,Best Garden Storage Housing: Our Top Picks for UK Consumers,products[1],product_entry,component,,Keter Store It Out Nova Outdoor Garden Furniture Storage Shed Light Grey with Dark Grey Lid | Fade Free | All Weather Re,https://www.amazon.co.uk/dp/B08XQVQPQ5,uk,0
hotdeals:120:p2,hotdeals,120,Best Garden Storage Housing: Our Top Picks for UK Consumers,products[2],product_entry,component,,LIFETIME 60170 6 x 3.5 ft Heavy Duty Low Plastic Shed Horizontal Storage Box - Desert Sand/White,https://www.amazon.co.uk/dp/B01BHMKTAU,uk,0
hotdeals:120:p3,hotdeals,120,Best Garden Storage Housing: Our Top Picks for UK Consumers,products[3],product_entry,component,,"LIFETIME Plastic Wood Grain Textured Storage Box Desert Sand/Grey, 151x72x69 cm",https://www.amazon.co.uk/dp/B0721K6KGM,uk,0
hotdeals:120:p4,hotdeals,120,Best Garden Storage Housing: Our Top Picks for UK Consumers,products[4],product_entry,component,,Keter Store It Out Pro Outdoor Garden Furniture Storage Shed Grey| Fade Free | All Weather Resistant | Safe and Secure |,https://www.amazon.co.uk/dp/B0BKGL4SSJ,uk,0
hotdeals:120:p5,hotdeals,120,Best Garden Storage Housing: Our Top Picks for UK Consumers,products[5],product_entry,component,,"Keter Manor Outdoor Garden Storage Shed, Grey, 4 x 3 ft",https://www.amazon.co.uk/dp/B00BI0VPIW,uk,0
hotdeals:120:p6,hotdeals,120,Best Garden Storage Housing: Our Top Picks for UK Consumers,products[6],product_entry,component,,"Plastic Access Panel 600x600 mm – Paintable Inspection Hatch for Wall & Ceiling – Fuse Box Cover, Conceals Wires & Pipes",https://www.amazon.co.uk/dp/B0DC75GPHT,uk,0
hotdeals:120:p7,hotdeals,120,Best Garden Storage Housing: Our Top Picks for UK Consumers,products[7],product_entry,component,,"Keter Signature Ontario 870L Outdoor Storage Box – Rosewood | Weather‑Resistant Wood‑Look Storage Box with Lockable Lid,",https://www.amazon.co.uk/dp/B0DPXM3RQR,uk,0
hotdeals:120:p8,hotdeals,120,Best Garden Storage Housing: Our Top Picks for UK Consumers,products[8],product_entry,component,,"UDPATIO Metal Shed 8x4 FT, Outdoor Garden Storage, Waterproof Metal Shed for Firewood, Garbage Can, Tool, Lawnmower, Bik",https://www.amazon.co.uk/dp/B0D93JDNDM,uk,0
hotdeals:121:p1,hotdeals,121,Best Tools & Home Improvement: Our Top 8 Picks for Your Next Project,products[1],product_entry,component,,"Rust-Oleum 334058-6PK Painter's Touch 2X Ultra Cover Spray Paint, 11 oz, Metallic Aluminum, 6 Pack",https://www.amazon.com/dp/B017X6IHTO,us,0
hotdeals:121:p2,hotdeals,121,Best Tools & Home Improvement: Our Top 8 Picks for Your Next Project,products[2],product_entry,component,,"Flux Phenom Magnetic Screen Door - Bugs Out, Breeze in - 9min Install Auto-Sealing Heavy Duty Double Stitched Mesh, 52 M",https://www.amazon.com/dp/B0CGRJBSGW,us,0
hotdeals:121:p3,hotdeals,121,Best Tools & Home Improvement: Our Top 8 Picks for Your Next Project,products[3],product_entry,component,,BLACK+DECKER 20V MAX 68-Piece Cordless Drill and Home Tool Project Kit with Tool Storage Bag (LDX120PK),https://www.amazon.com/dp/B00C625KVE,us,0
hotdeals:121:p4,hotdeals,121,Best Tools & Home Improvement: Our Top 8 Picks for Your Next Project,products[4],product_entry,component,,"ALL-IN-ONE Paint by Heirloom Traditions, Iron Gate (Black), Quart - Durable cabinet and furniture paint. Built in primer",https://www.amazon.com/dp/B01NCAOAQI,us,0
hotdeals:121:p5,hotdeals,121,Best Tools & Home Improvement: Our Top 8 Picks for Your Next Project,products[5],product_entry,component,,"Egofine 1/2"" Drive Socket Set, 23 Piece Standard SAE (7/16 to 1 inch) and Metric (13-19, 21, 22, 24mm) 6 Point, with Qui",https://www.amazon.com/dp/B0DKXFNR5R,us,0
hotdeals:121:p6,hotdeals,121,Best Tools & Home Improvement: Our Top 8 Picks for Your Next Project,products[6],product_entry,component,,"DEKOPRO Tool Set：Tool Kit with 8V Cordless Drill,Tool Box with Drill,Hand Drill Set for Men & Women,Home Tool Kits for H",https://www.amazon.com/dp/B0D2VRS76D,us,0
hotdeals:121:p7,hotdeals,121,Best Tools & Home Improvement: Our Top 8 Picks for Your Next Project,products[7],product_entry,component,,"Tarpco Safety Extra Heavy Duty 14 Mil Tarp Cover, Waterproof, UV Resistant, Rip and Tear Proof, Poly Tarpaulin with Rein",https://www.amazon.com/dp/B08X7L94GY,us,0
hotdeals:121:p8,hotdeals,121,Best Tools & Home Improvement: Our Top 8 Picks for Your Next Project,products[8],product_entry,component,,"Tarpco Safety Extra Heavy Duty 14 Mil Tarp Cover, Waterproof, UV Resistant, Rip and Tear Proof, Poly Tarpaulin with Rein",https://www.amazon.com/dp/B0C87ZDS1D,us,0
hotdeals:122:p1,hotdeals,122,Best Desktop Computers,products[1],product_entry,component,,"KAMRUI Pinova P2 AMD Ryzen 7330U(Beats R2544/3500U/10110U)Mini PC 16GB RAM 256GB SSD, Up to 4.3GHz, 4C/8T, 8MB L3 Smart ",https://www.amazon.com/dp/B0BC7S9R5C,us,0
hotdeals:122:p2,hotdeals,122,Best Desktop Computers,products[2],product_entry,component,,GMKtec Mini PC Computers Intel N95 Processor (Turbo 3.4GHz) 8GB DDR4 256GB SSD Desktop Computer 4K Dual HDMI Display/3x ,https://www.amazon.com/dp/B0GFCMGHJT,us,0
hotdeals:122:p3,hotdeals,122,Best Desktop Computers,products[3],product_entry,component,,GMKtec Mini PC Intel Core i3-10110U Processor (Beats 4300U/N150) 8GB DDR4 256GB SSD i226-V RJ45 Ethernet Desktop Compute,https://www.amazon.com/dp/B0CQ4C9ZY1,us,0
hotdeals:122:p4,hotdeals,122,Best Desktop Computers,products[4],product_entry,component,,"KAMRUI AK1PLUS Mini PC Computer, Intel Celeron N5095 (Up to 2.9GHz), 16GB RAM 256GB SSD, Dual 4K Mini Desktop Computer, ",https://www.amazon.com/dp/B099KSJN8P,us,0
hotdeals:122:p5,hotdeals,122,Best Desktop Computers,products[5],product_entry,component,,"GMKtec Mini PC, G3 PRO Intel Core i3-10110U (Beats 4300U/N150), 16GB DDR4 RAM (Dual Channel) 512GB Storage Drive, Deskto",https://www.amazon.com/dp/B0GHDTHM53,us,0
hotdeals:122:p6,hotdeals,122,Best Desktop Computers,products[6],product_entry,component,,Microsoft Windows 11 (USB),https://www.amazon.com/dp/B09V6R9QZZ,us,0
hotdeals:122:p7,hotdeals,122,Best Desktop Computers,products[7],product_entry,component,,Dell Optiplex 3060 Desktop Computer | Intel i5-8500 (3.2) | 32GB DDR4 RAM | 1TB SSD Solid State | Built in WiFi | Blueto,https://www.amazon.com/dp/B0CKTM52YC,us,0
hotdeals:122:p8,hotdeals,122,Best Desktop Computers,products[8],product_entry,component,,"KAMRUI P2 Mini PC Windows 11 Pro, In·tel 12 Cores / 16 Threads 12600H mini desktop computer(Beat i7-1195G7/12450H up to ",https://www.amazon.com/dp/B0FJ85SCQ3,us,0
hotdeals:123:p1,hotdeals,123,Best Networking Devices for UK Consumers: Expert Picks for Seamless Connectivity,products[1],product_entry,component,,"TP-Link RE220 WiFi Extender Booster, Dual-Band AC750 Mbps Range Extender Repeater with Ethernet Port, Connect Wired Devi",https://www.amazon.co.uk/dp/B07ZWBBPQN,uk,0
hotdeals:123:p2,hotdeals,123,Best Networking Devices for UK Consumers: Expert Picks for Seamless Connectivity,products[2],product_entry,component,,"TP-Link RE700X WiFi 6 AX3000Mbps WiFi Extender Booster, Internet Booster, Gigabit Ethernet Port, WiFi Booster Range Exte",https://www.amazon.co.uk/dp/B0B649T4TZ,uk,0
hotdeals:123:p3,hotdeals,123,Best Networking Devices for UK Consumers: Expert Picks for Seamless Connectivity,products[3],product_entry,component,,"TP-Link RE550 AC1900 WiFi Extender Booster, Dual Band WiFi Booster, 3 Antennas, Gigabit Ethernet Port, Intelligent Monit",https://www.amazon.co.uk/dp/B08Y5YB5D1,uk,0
hotdeals:123:p4,hotdeals,123,Best Networking Devices for UK Consumers: Expert Picks for Seamless Connectivity,products[4],product_entry,component,,"TP-Link TL-PA7017PKIT Gigabit Passthrough Powerline Adapter Starter Kit, Powerline Network Adapters Speed up to 1000 Mbp",https://www.amazon.co.uk/dp/B089DKK2K7,uk,0
hotdeals:123:p5,hotdeals,123,Best Networking Devices for UK Consumers: Expert Picks for Seamless Connectivity,products[5],product_entry,component,,"New TP-Link RE505X WiFi 6 Extender Booster AX1500, Dual-Band WiFi Repeater with Gigabit Ethernet, EasyMesh Compatible, A",https://www.amazon.co.uk/dp/B084WC8JTP,uk,0
hotdeals:123:p6,hotdeals,123,Best Networking Devices for UK Consumers: Expert Picks for Seamless Connectivity,products[6],product_entry,component,,"devolo Magic 2 WiFi 6 next Starter Kit, Wi-Fi Powerline adapter, up to 3,000 Mbps via Wi-Fi 6, Mesh Wi-Fi, 2x Gigabit Et",https://www.amazon.co.uk/dp/B0FSF51JLT,uk,0
hotdeals:123:p7,hotdeals,123,Best Networking Devices for UK Consumers: Expert Picks for Seamless Connectivity,products[7],product_entry,component,,"devolo Magic 2-2400 Lan Powerline Starter Kit: Powerline Kit (Up To 2400 Mbps For Your Powerline Home Network, 1x GB Lan",https://www.amazon.co.uk/dp/B07H5VNN3T,uk,0
hotdeals:123:p8,hotdeals,123,Best Networking Devices for UK Consumers: Expert Picks for Seamless Connectivity,products[8],product_entry,component,,"devolo Magic 2-2400 Lan Triple Starter Kit: (Up To 2400 Mbps For Your Powerline Home Network, 3x GB Lan Ports, Ideal For",https://www.amazon.co.uk/dp/B07ZZDWVGN,uk,0
hotdeals:124:p1,hotdeals,124,Best Pushchairs: Our Top 8 Picks for UK Parents,products[1],product_entry,component,,SnoozeShade Plus Extra Pram and Stroller Sun Shade Cover Blocks 99% UV UPF50+ Baby Sleep Aid and Breathable Blackout Can,https://www.amazon.co.uk/dp/B0CM16PQ4G,uk,0
hotdeals:124:p2,hotdeals,124,Best Pushchairs: Our Top 8 Picks for UK Parents,products[2],product_entry,component,,"Baby Pushchair Stroller– Lightweight Foldable Travel Buggy with 5-Point Harness, Adjustable Seat Back and Oversize Baske",https://www.amazon.co.uk/dp/B0CD7ZN2SR,uk,0
hotdeals:124:p3,hotdeals,124,Best Pushchairs: Our Top 8 Picks for UK Parents,products[3],product_entry,component,,"My Babiie MB30 Pushchair – from Birth to 4 Years (22kg), Easy Compact Fold, Large Shopping Basket, Adjustable Handle, St",https://www.amazon.co.uk/dp/B0G1NCLSNT,uk,0
hotdeals:124:p4,hotdeals,124,Best Pushchairs: Our Top 8 Picks for UK Parents,products[4],product_entry,component,,"My Babiie MB30 Pushchair – from Birth to 4 Years (22kg), Easy Compact Fold, Large Shopping Basket, Adjustable Handle, St",https://www.amazon.co.uk/dp/B0D92FX98Y,uk,0
hotdeals:124:p5,hotdeals,124,Best Pushchairs: Our Top 8 Picks for UK Parents,products[5],product_entry,component,,"My Babiie MB51 Stroller – from Birth to 4 Years (22kg), Lightweight, Umbrella Fold, Travel Buggy for Toddlers, Pushchair",https://www.amazon.co.uk/dp/B0G5YZ3JPJ,uk,0
hotdeals:124:p6,hotdeals,124,Best Pushchairs: Our Top 8 Picks for UK Parents,products[6],product_entry,component,,"My Babiie MB51 Dani Dyer Leopard Lightweight Stroller, Sturdy & Protective, Lightweight Frame, Comfort, Manoeuvrability,",https://www.amazon.co.uk/dp/B094PZM4DH,uk,0
hotdeals:124:p7,hotdeals,124,Best Pushchairs: Our Top 8 Picks for UK Parents,products[7],product_entry,component,,"My Babiie MB51 Stroller – from Birth to 4 Years (22kg), Lightweight, Umbrella Fold, Travel Buggy for Toddlers, Pushchair",https://www.amazon.co.uk/dp/B0G4N7HNF8,uk,0
hotdeals:124:p8,hotdeals,124,Best Pushchairs: Our Top 8 Picks for UK Parents,products[8],product_entry,component,,"Graco EZLite, ultimate easy-to-use lightweight stroller at only 6.6kg for on-the-go families. Suitable from birth to app",https://www.amazon.co.uk/dp/B0C44TWRVN,uk,0
hotdeals:126:p1,hotdeals,126,Best Men's Clothing: Top Picks for Style and Value,products[1],product_entry,component,,"Levi's Men's 550 Relaxed Fit Jeans (Also Available in Big & Tall), Dark Stonewash, 36W x 32L",https://www.amazon.com/dp/B0018OFOLW,us,0
hotdeals:126:p2,hotdeals,126,Best Men's Clothing: Top Picks for Style and Value,products[2],product_entry,component,,"Levi's Men's 550 Relaxed Fit Jeans (Also Available in Big & Tall), Dark Stonewash, 38W x 32L",https://www.amazon.com/dp/B0018OMIZW,us,0
hotdeals:126:p3,hotdeals,126,Best Men's Clothing: Top Picks for Style and Value,products[3],product_entry,component,,Levi's Men's 559 Relaxed Straight Fit Jean - 36W x 32L - Navarro - Stretch,https://www.amazon.com/dp/B00UV3TH00,us,0
